dataset,model,cal_size,test_size,LightGBM_brier,LightGBM_logloss,LightGBM_kuiper,LightGBM_ece-15,LightGBM_accuracy,LightGBM_time
pc3,CatBoost,1406,157,0.1722583743047409,0.2829897804261585,0.037368930876255035,0.0798882395029068,0.9044585824012756,0.06829561502672732
pc3,ExtraTrees,1406,157,0.1632577410887128,0.2638643789899116,0.026290372014045715,0.05399385467171669,0.8980891704559326,0.06639702105894685
pc3,LightGBM,1406,157,0.16687796814901418,0.2752240200532862,0.030497949570417404,0.05642680823802948,0.8853503465652466,0.0673207500949502
pc3,LinearModel,1406,157,0.178443275261707,0.3003049893595542,0.0336715392768383,0.05484532564878464,0.8853503465652466,0.059387745801359415
pc3,NeuralNetFastAI,1406,157,0.18058427250485007,0.3037594086592284,0.03943101316690445,0.048538688570261,0.8917197585105896,0.0628453129902482
pc3,NeuralNetTorch,1406,157,0.18460032254892617,0.3164487521781808,0.04221911355853081,0.07942111045122147,0.8980891704559326,0.07096991199068725
pc3,RandomForest,1406,157,0.16943880607168205,0.2788802608938315,0.027008071541786194,0.035244960337877274,0.8853503465652466,0.0653494200669229
pc3,XGBoost,1406,157,0.1727319660128562,0.2781938821063891,0.04229898005723953,0.06695099174976349,0.8789808750152588,0.06849301187321544
pc4,CatBoost,1312,146,0.11963004845780706,0.1939185028484456,0.0336676761507988,0.05222326144576073,0.9178082346916199,0.06926904688589275
pc4,ExtraTrees,1312,146,0.12335016903284894,0.20797768530294145,0.01972769945859909,0.0627739429473877,0.8904109597206116,0.06539695197716355
pc4,LightGBM,1312,146,0.12419134943585984,0.19472326197414574,0.02738848328590393,0.051703475415706635,0.8904109597206116,0.06677225604653358
pc4,LinearModel,1312,146,0.11680452348348541,0.19787177348954868,0.040326230227947235,0.049115754663944244,0.9246575236320496,0.06627028505317867
pc4,NeuralNetFastAI,1312,146,0.12090094727453549,0.20215202385672051,0.03224463015794754,0.052057020366191864,0.9246575236320496,0.06595655903220177
pc4,NeuralNetTorch,1312,146,0.130545121800868,0.2042146114243739,0.031463466584682465,0.04467209428548813,0.9178082346916199,0.06857183296233416
pc4,RandomForest,1312,146,0.12372017670743014,0.19261429989287066,0.029964696615934372,0.059620074927806854,0.9109588861465454,0.06478193402290344
pc4,XGBoost,1312,146,0.13004498290801056,0.20676635905147647,0.033736445009708405,0.05740651860833168,0.9109588861465454,0.067679159110412
philippine,CatBoost,5248,584,0.3163185594685826,0.4715202328352722,0.02020617574453354,0.044376712292432785,0.7688356041908264,0.16806792514398694
philippine,ExtraTrees,5248,584,0.318193390589957,0.4787258941148928,0.013927802443504333,0.031893353909254074,0.767123281955719,0.16350372601300478
philippine,LightGBM,5248,584,0.30293953755007474,0.4564379761990568,0.018503770232200623,0.032386865466833115,0.7773972749710083,0.16025360906496644
philippine,LinearModel,5248,584,0.3759442466004427,0.5606047014262485,0.02455131709575653,0.0510190948843956,0.7243150472640991,0.14823279296979308
philippine,NeuralNetFastAI,5248,584,0.3667389244126397,0.543306817810298,0.02911524474620819,0.053164880722761154,0.7431507110595703,0.14568343106657267
philippine,NeuralNetTorch,5248,584,0.36539902094925725,0.5467959115889031,0.026657089591026306,0.06404773145914078,0.7345890402793884,0.155377347022295
philippine,RandomForest,5248,584,0.321396136999548,0.4864886278063583,0.01853245496749878,0.05316717177629471,0.7602739930152893,0.1613702429458499
philippine,XGBoost,5248,584,0.300915381364126,0.457762460008825,0.019250530749559402,0.03743059188127518,0.7773972749710083,0.16715892706997693
phoneme,CatBoost,4863,541,0.13294845727331975,0.21752371365775477,0.013246234506368637,0.040368225425481796,0.902033269405365,0.16955496813170612
phoneme,ExtraTrees,4863,541,0.1250463086224307,0.20424818594463276,0.016903914511203766,0.025902768597006798,0.9112753868103027,0.16668574302457273
phoneme,LightGBM,4863,541,0.13512857788197716,0.22138655735694113,0.013381695374846458,0.03617481887340546,0.9131238460540771,0.18117639212869108
phoneme,LinearModel,4863,541,0.31962051639336075,0.47908505503376836,0.024103395640850067,0.040257107466459274,0.7634010910987854,0.14876232808455825
phoneme,NeuralNetFastAI,4863,541,0.15735018739147116,0.25389751730949284,0.017432773485779762,0.027728494256734848,0.8835489749908447,0.1613303350750357
phoneme,NeuralNetTorch,4863,541,0.14162954258758456,0.23754857733208384,0.02246749773621559,0.04520413652062416,0.9001848697662354,0.16123312315903604
phoneme,RandomForest,4863,541,0.13233667315573808,0.217464042191553,0.013864628970623016,0.036009591072797775,0.905730128288269,0.15657363086938858
phoneme,XGBoost,4863,541,0.13253115062535423,0.22018515998201865,0.018517866730690002,0.046249426901340485,0.9112753868103027,0.16080439393408597
pm10,CatBoost,450,50,0.44929452877384646,0.6433578043332472,0.11222144216299057,0.16465164721012115,0.699999988079071,0.033330671954900026
pm10,ExtraTrees,450,50,0.4589203151856106,0.6506271015914126,0.0956987589597702,0.11261678487062454,0.6399999856948853,0.03865206195041537
pm10,LightGBM,450,50,0.4443438018766967,0.6366050938535769,0.09116297215223312,0.1400613784790039,0.7200000286102295,0.0345574370585382
pm10,LinearModel,450,50,0.4917328749291088,0.6848702562906192,0.062481313943862915,0.011094173416495323,0.5799999833106995,0.028709889156743884
pm10,NeuralNetFastAI,450,50,0.5331039408329851,0.7274324438709873,0.09611281007528305,0.13692298531532288,0.47999998927116394,0.038960688980296254
pm10,NeuralNetTorch,450,50,0.5175447105295633,0.7100744008158572,0.0907495766878128,0.136831596493721,0.46000000834465027,0.03702285489998758
pm10,RandomForest,450,50,0.4567737591111428,0.6490223494923728,0.09472467750310898,0.11162099242210388,0.6600000262260437,0.031322306022047997
pm10,XGBoost,450,50,0.48588520828448617,0.680913556898986,0.05874249339103699,0.059294041246175766,0.5199999809265137,0.03649494401179254
pollen,CatBoost,3463,385,0.4998671295754701,0.6930185781898642,0.025096416473388672,0.004025752656161785,0.5298701524734497,0.08353712782263756
pollen,ExtraTrees,3463,385,0.5001938449468136,0.6933408907938237,0.02882586419582367,0.0029720570892095566,0.5038961172103882,0.07644331105984747
pollen,LightGBM,3463,385,0.5016128885900311,0.6947781436707972,0.1080360934138298,0.008577033877372742,0.516883134841919,0.07016440597362816
pollen,LinearModel,3463,385,0.502409423859653,0.6955572772325935,0.04578860104084015,0.0012567213270813227,0.44675323367118835,0.07440221402794123
pollen,NeuralNetFastAI,3463,385,0.5007092423006839,0.693887561229706,0.03284581005573273,0.005357678513973951,0.5298701524734497,0.08708111592568457
pollen,NeuralNetTorch,3463,385,0.5009800205856535,0.6941304617024684,0.05163662135601044,0.028588762506842613,0.4987013041973114,0.07429634593427181
pollen,RandomForest,3463,385,0.5001084291754292,0.6932553932393088,0.09431266784667969,0.001253996160812676,0.4909090995788574,0.06553796003572643
pollen,XGBoost,3463,385,0.5026194586987621,0.6957738421690536,0.030515462160110474,0.03655390068888664,0.4935064911842346,0.08695343183353543
puma32H,CatBoost,7372,820,0.13018463972744643,0.20440504039921792,0.010048821568489075,0.022941451519727707,0.9048780202865601,0.2262076330371201
puma32H,ExtraTrees,7372,820,0.1451786881300699,0.2243699173983272,0.011701295152306557,0.0277713630348444,0.8951219320297241,0.22892411099746823
puma32H,LightGBM,7372,820,0.14364197133606194,0.22418642039076708,0.011570639908313751,0.025369198992848396,0.8926829099655151,0.22735089901834726
puma32H,LinearModel,7372,820,0.46369576396000084,0.6564495069746846,0.020919546484947205,0.027837790548801422,0.6390243768692017,0.17172928294166923
puma32H,NeuralNetFastAI,7372,820,0.10548804400729347,0.17399939837308462,0.011798329651355743,0.02248295582830906,0.9280487895011902,0.22623247210867703
puma32H,NeuralNetTorch,7372,820,0.11051427146655962,0.18390787762990024,0.01724204793572426,0.02906007319688797,0.9207317233085632,0.22583131003193557
puma32H,RandomForest,7372,820,0.1503006849055965,0.2373625366692146,0.015105992555618286,0.03559568524360657,0.8865853548049927,0.22422368405386806
puma32H,XGBoost,7372,820,0.14551581019407442,0.2324068166746534,0.014543721452355385,0.034597430378198624,0.8926829099655151,0.2332159539218992
puma8NH,CatBoost,7372,820,0.22954114074819743,0.3638521018987976,0.016653604805469513,0.03954493626952171,0.8378048539161682,0.21456685685552657
puma8NH,ExtraTrees,7372,820,0.2274563797167349,0.35874685692518865,0.01979125291109085,0.04723131284117699,0.8390243649482727,0.215767377987504
puma8NH,LightGBM,7372,820,0.23147597913461496,0.36706510890754374,0.02078312262892723,0.03660178184509277,0.8353658318519592,0.2193406610749662
puma8NH,LinearModel,7372,820,0.24520172851965705,0.3824698747276238,0.01326463371515274,0.042750827968120575,0.8317072987556458,0.21805491694249213
puma8NH,NeuralNetFastAI,7372,820,0.22719008709457786,0.35944885478394467,0.021017376333475113,0.05745164304971695,0.8451219797134399,0.2114124889485538
puma8NH,NeuralNetTorch,7372,820,0.2265184590480291,0.3553114611676062,0.017669349908828735,0.05458989366889,0.8390243649482727,0.21809656894765794
puma8NH,RandomForest,7372,820,0.22752746090762951,0.3635582259383323,0.0193963423371315,0.04457223042845726,0.8439024686813354,0.20575415110215545
puma8NH,XGBoost,7372,820,0.23026322470381894,0.3666294412067772,0.02286050096154213,0.03829842805862427,0.8414633870124817,0.19974989001639187
qsar-biodeg,CatBoost,949,106,0.18027181884778928,0.2975348940064079,0.022514332085847855,0.08703658729791641,0.8679245114326477,0.061821135925129056
qsar-biodeg,ExtraTrees,949,106,0.18273289887884026,0.3008541316180277,0.028950247913599014,0.07491515576839447,0.8584905862808228,0.05733133805915713
qsar-biodeg,LightGBM,949,106,0.1719639459520918,0.29479971032215,0.032535240054130554,0.061494261026382446,0.8962264060974121,0.058574333088472486
qsar-biodeg,LinearModel,949,106,0.18650687748536318,0.30376381591176055,0.03913589194417,0.11776389926671982,0.8679245114326477,0.05933222500607371
qsar-biodeg,NeuralNetFastAI,949,106,0.17656557509027124,0.287521528868917,0.040864452719688416,0.11488545686006546,0.8584905862808228,0.06166605302132666
qsar-biodeg,NeuralNetTorch,949,106,0.191728814001075,0.31368433671637397,0.026578649878501892,0.06794237345457077,0.8773584961891174,0.0639487060252577
qsar-biodeg,RandomForest,949,106,0.16905418085840526,0.2826061255914272,0.03628924489021301,0.06774284690618515,0.8773584961891174,0.06097184307873249
qsar-biodeg,XGBoost,949,106,0.1845957643235496,0.30919444307259075,0.028392428532242775,0.06884630769491196,0.8867924809455872,0.06460131099447608
ringnorm,CatBoost,6660,740,0.030885177374209802,0.05857630992547039,0.005814204923808575,0.012529535219073296,0.9824324250221252,0.19697052519768476
ringnorm,ExtraTrees,6660,740,0.03439429021475814,0.06046498080995885,0.005339200608432293,0.009413640014827251,0.9783783555030823,0.19865846703760326
ringnorm,LightGBM,6660,740,0.03122565499298424,0.06264680031975188,0.003959590569138527,0.007409268990159035,0.9824324250221252,0.19605523999780416
ringnorm,LinearModel,6660,740,0.30973117185359966,0.46478723573871467,0.017654888331890106,0.03786800429224968,0.7783783674240112,0.1949827610515058
ringnorm,NeuralNetFastAI,6660,740,0.03502505156153458,0.06425632348172303,0.00544689642265439,0.009145042859017849,0.9783783555030823,0.19663278781808913
ringnorm,NeuralNetTorch,6660,740,0.029213291201301894,0.05116708569181602,0.005698016844689846,0.006892104633152485,0.9783783555030823,0.19283848302438855
ringnorm,RandomForest,6660,740,0.05580047801529689,0.10011962218228138,0.008697600103914738,0.017991160973906517,0.9635134935379028,0.19849496497772634
ringnorm,XGBoost,6660,740,0.03403714132591582,0.0640100861266294,0.008370395749807358,0.016717882826924324,0.9783783555030823,0.20099856005981565
rmftsa_ladata,CatBoost,457,51,0.1790991040249094,0.2994687265916383,0.045863695442676544,0.08852808177471161,0.8823529481887817,0.050774205941706896
rmftsa_ladata,ExtraTrees,457,51,0.15092497419606202,0.23516852606251193,0.03758472949266434,0.11507922410964966,0.8627451062202454,0.04744437197223306
rmftsa_ladata,LightGBM,457,51,0.17324278944635854,0.2802769958666987,0.032398588955402374,0.07887737452983856,0.8823529481887817,0.04973829188384116
rmftsa_ladata,LinearModel,457,51,0.1151920500327257,0.20398785766073188,0.05797925591468811,0.10417340695858002,0.9411764740943909,0.04598417179659009
rmftsa_ladata,NeuralNetFastAI,457,51,0.10721887803472527,0.18623289977757562,0.05142582207918167,0.12340312451124191,0.9607843160629272,0.051790811121463776
rmftsa_ladata,NeuralNetTorch,457,51,0.14239157526215523,0.24516053382033054,0.04014443978667259,0.12595419585704803,0.8823529481887817,0.04953687102533877
rmftsa_ladata,RandomForest,457,51,0.15793517854471517,0.2538130698779103,0.030874446034431458,0.0749715194106102,0.8823529481887817,0.05093329609371722
rmftsa_ladata,XGBoost,457,51,0.18429226251874242,0.29274577183359146,0.03673020377755165,0.12970532476902008,0.9019607901573181,0.049534600926563144
spambase,CatBoost,4140,461,0.07957706331163715,0.13899462897043757,0.025456685572862625,0.031953804194927216,0.9479392766952515,0.1432342000771314
spambase,ExtraTrees,4140,461,0.08712412443067011,0.16038328939469693,0.024394311010837555,0.022635696455836296,0.9501084685325623,0.1426821630448103
spambase,LightGBM,4140,461,0.08853681609720945,0.15164550803288432,0.02859346941113472,0.03708115220069885,0.9414316415786743,0.14593515219166875
spambase,LinearModel,4140,461,0.10383579305058162,0.18571586196844547,0.02181330695748329,0.02386176399886608,0.9305856823921204,0.14932069601491094
spambase,NeuralNetFastAI,4140,461,0.09408367777234361,0.17356764657383716,0.01976179890334606,0.029478291049599648,0.9414316415786743,0.1474573640152812
spambase,NeuralNetTorch,4140,461,0.08988602383012105,0.1618150855030765,0.021756131201982498,0.027205176651477814,0.9349240660667419,0.15009593102149665
spambase,RandomForest,4140,461,0.08909315157350257,0.15543351386603813,0.026606859639286995,0.030743755400180817,0.9392624497413635,0.14753582701086998
spambase,XGBoost,4140,461,0.09339272646557767,0.15809196638365386,0.03446534276008606,0.042929355055093765,0.9305856823921204,0.15100083407014608
sylvine,CatBoost,4611,513,0.08628435061022044,0.15576436403442237,0.018406743183732033,0.018190786242485046,0.9415204524993896,0.15918381395749748
sylvine,ExtraTrees,4611,513,0.09126459771190293,0.16076482876482712,0.015150446444749832,0.03016209602355957,0.9376218318939209,0.16085505695082247
sylvine,LightGBM,4611,513,0.0870301340658847,0.15319350057729048,0.0128231942653656,0.026054682210087776,0.9395711421966553,0.16045525786466897
