dataset,model,cal_size,test_size,CDF-Spline_brier,CDF-Spline_logloss,CDF-Spline_kuiper,CDF-Spline_ece-15,CDF-Spline_accuracy,CDF-Spline_time
puma8NH,LinearModel,7372,820,0.2640257913675884,0.4253271731472835,0.020748531445860863,0.04104907810688019,0.8256097435951233,0.034578916849568486
puma8NH,NeuralNetFastAI,7372,820,0.22625673248549003,,0.019036371260881424,0.05474584549665451,0.8426828980445862,0.03443692694418132
puma8NH,NeuralNetTorch,7372,820,0.22450493555336332,,0.01642885059118271,0.04235256090760231,0.8426828980445862,0.034884077962487936
puma8NH,RandomForest,7372,820,0.225756716023769,,0.016993792727589607,0.04909756779670715,0.8439024686813354,0.034640874015167356
puma8NH,XGBoost,7372,820,0.2284597928529895,,0.01878960244357586,0.033949289470911026,0.8439024686813354,0.03439491312019527
qsar-biodeg,CatBoost,949,106,0.1743260664988791,0.2879831279620271,0.02245837077498436,0.056034065783023834,0.8773584961891174,0.005193944089114666
qsar-biodeg,ExtraTrees,949,106,0.17838433873280474,,0.022659167647361755,0.07437282800674438,0.8679245114326477,0.005137136206030846
qsar-biodeg,LightGBM,949,106,0.16572190825757427,0.27606023828945886,0.02115674316883087,0.06271518766880035,0.8962264060974121,0.005210014991462231
qsar-biodeg,LinearModel,949,106,0.1810604275041374,0.2950379846367667,0.035740066319704056,0.10198032855987549,0.8679245114326477,0.00516420416533947
qsar-biodeg,NeuralNetFastAI,949,106,0.16859139643837914,0.26872364604737353,0.029041454195976257,0.06364816427230835,0.8773584961891174,0.005178923020139337
qsar-biodeg,NeuralNetTorch,949,106,0.1826764347438017,0.29921760491459204,0.031695656478405,0.05957522988319397,0.8773584961891174,0.005198396975174546
qsar-biodeg,RandomForest,949,106,0.1673191175164464,,0.0224899984896183,0.08492068946361542,0.8679245114326477,0.005225413013249636
qsar-biodeg,XGBoost,949,106,0.17294768529062504,0.2910540519076506,0.022486742585897446,0.07440131902694702,0.8867924809455872,0.005210242001339793
ringnorm,CatBoost,6660,740,0.03324408676638832,,0.008157755248248577,0.015884527936577797,0.9797297120094299,0.0316474880091846
ringnorm,ExtraTrees,6660,740,0.044766546013720175,,0.02246328443288803,0.04567977041006088,0.9783783555030823,0.0316925598308444
ringnorm,LightGBM,6660,740,0.03112371055020438,,0.004382845014333725,0.013499394059181213,0.9824324250221252,0.031198378186672926
ringnorm,LinearModel,6660,740,0.31279703774002143,,0.020406167954206467,0.03946288675069809,0.7783783674240112,0.03174102306365967
ringnorm,NeuralNetFastAI,6660,740,0.033962861326694814,,0.005212071351706982,0.010286654345691204,0.9797297120094299,0.03151737805455923
ringnorm,NeuralNetTorch,6660,740,0.030798764928127633,,0.00924266129732132,0.015353127382695675,0.9797297120094299,0.03120912006124854
ringnorm,RandomForest,6660,740,0.06309606870566972,,0.019998041912913322,0.035155683755874634,0.9635134935379028,0.031402406049892306
ringnorm,XGBoost,6660,740,0.035846511082337024,,0.007803855463862419,0.015288423746824265,0.9783783555030823,0.0315082180313766
rmftsa_ladata,CatBoost,457,51,0.14877120788034187,,0.038206905126571655,0.10256176441907883,0.9019607901573181,0.0029555580113083124
rmftsa_ladata,ExtraTrees,457,51,0.13396362420246857,,0.035374004393815994,0.13142091035842896,0.9215686321258545,0.002967244014143944
rmftsa_ladata,LightGBM,457,51,0.14322514467797795,,0.03558328002691269,0.10539383441209793,0.8823529481887817,0.002914374927058816
rmftsa_ladata,LinearModel,457,51,0.11138799264212504,,0.041710589081048965,0.10260959714651108,0.9411764740943909,0.0029389681294560432
rmftsa_ladata,NeuralNetFastAI,457,51,0.10401269039675246,,0.04544077068567276,0.12209314107894897,0.9607843160629272,0.002940576057881117
rmftsa_ladata,NeuralNetTorch,457,51,0.13593707457851037,,0.037646740674972534,0.10426376014947891,0.9019607901573181,0.0031114229932427406
rmftsa_ladata,RandomForest,457,51,0.15422214765101905,,0.0349992997944355,0.07054591923952103,0.8823529481887817,0.0029784010257571936
rmftsa_ladata,XGBoost,457,51,0.14314257531053493,,0.05365515127778053,0.1278182715177536,0.9411764740943909,0.00294519797898829
spambase,CatBoost,4140,461,0.08031523894843089,0.14311229439424983,0.024818742647767067,0.03545936197042465,0.952277660369873,0.019958236953243613
spambase,ExtraTrees,4140,461,0.09019465909125879,,0.021906506270170212,0.03328089416027069,0.9479392766952515,0.019781837007030845
spambase,LightGBM,4140,461,0.0857632232665257,0.14988779081140138,0.02845611423254013,0.04512155428528786,0.9392624497413635,0.019914552802219987
spambase,LinearModel,4140,461,0.1043805056358415,0.18242555493629117,0.024891089648008347,0.033010583370923996,0.9284164905548096,0.0198852620087564
spambase,NeuralNetFastAI,4140,461,0.09210983564114208,,0.015947051346302032,0.029552791267633438,0.9392624497413635,0.01997523708269
spambase,NeuralNetTorch,4140,461,0.08804311413320329,0.15993091605976065,0.022734815254807472,0.02422051690518856,0.9392624497413635,0.019819704117253423
spambase,RandomForest,4140,461,0.08960902548442437,,0.027749547734856606,0.038174305111169815,0.9327548742294312,0.02001253585331142
spambase,XGBoost,4140,461,0.08977277451407921,0.1519251753487446,0.031552672386169434,0.04502101615071297,0.9305856823921204,0.01978963683359325
sylvine,CatBoost,4611,513,0.08810967157216508,,0.019559206441044807,0.021239351481199265,0.9376218318939209,0.022346271900460124
sylvine,ExtraTrees,4611,513,0.09104529188534112,,0.021178636699914932,0.039319418370723724,0.9376218318939209,0.02215615287423134
sylvine,LightGBM,4611,513,0.08665440932915543,,0.014967314898967743,0.022286146879196167,0.9376218318939209,0.022080800961703062
sylvine,LinearModel,4611,513,0.1548489009200335,,0.01831718720495701,0.030756939202547073,0.892787516117096,0.0221748489420861
sylvine,NeuralNetFastAI,4611,513,0.0972014119079573,,0.01896335370838642,0.026360711082816124,0.9337232112884521,0.022260091034695506
sylvine,NeuralNetTorch,4611,513,0.10048265985128361,,0.01884901523590088,0.03323649615049362,0.9317739009857178,0.0220433680806309
sylvine,RandomForest,4611,513,0.10963233904916435,,0.013622269034385681,0.03301466256380081,0.9259259104728699,0.023836327949538827
sylvine,XGBoost,4611,513,0.08852678668696647,,0.015887867659330368,0.03093784675002098,0.9356725215911865,0.022168046096339822
tokyo1,CatBoost,863,96,0.07918769317388187,,0.025128204375505447,0.0662849023938179,0.9166666865348816,0.004965734900906682
tokyo1,ExtraTrees,863,96,0.07833327208250603,,0.02068387158215046,0.07512165606021881,0.9375,0.004806136013939977
tokyo1,LightGBM,863,96,0.10042750558862458,,0.028466597199440002,0.07765787839889526,0.90625,0.004816815024241805
tokyo1,LinearModel,863,96,0.12914848225656422,,0.03708823770284653,0.10108409821987152,0.90625,0.004828601144254208
tokyo1,NeuralNetFastAI,863,96,0.08774835453159509,,0.016535352915525436,0.05827455222606659,0.9270833134651184,0.004807963967323303
tokyo1,NeuralNetTorch,863,96,0.07061659628748829,,0.021277878433465958,0.04740609973669052,0.9583333134651184,0.004802052862942219
tokyo1,RandomForest,863,96,0.08050978644492768,,0.026966961100697517,0.07306323945522308,0.9270833134651184,0.004853077931329608
tokyo1,XGBoost,863,96,0.0973533699648637,,0.02870788797736168,0.07984775304794312,0.9166666865348816,0.004775721114128828
twonorm,CatBoost,6660,740,0.03222163471146666,,0.0060897269286215305,0.015144750475883484,0.9770269989967346,0.031922528985887766
twonorm,ExtraTrees,6660,740,0.05006214902927787,,0.03244064748287201,0.05522008612751961,0.9783783555030823,0.03161394805647433
twonorm,LightGBM,6660,740,0.033545271868553016,,0.007468430791050196,0.014474792405962944,0.9797297120094299,0.031693151919171214
twonorm,LinearModel,6660,740,0.029274857206507136,,0.008654190227389336,0.014044755138456821,0.9810810685157776,0.03130058688111603
twonorm,NeuralNetFastAI,6660,740,0.030614741702896506,,0.009463589638471603,0.011705148033797741,0.9783783555030823,0.03173594502732158
twonorm,NeuralNetTorch,6660,740,0.03169314632767557,,0.01350259780883789,0.024168483912944794,0.9810810685157776,0.031136567937210202
twonorm,RandomForest,6660,740,0.05070148285695407,,0.030011828988790512,0.056396808475255966,0.9783783555030823,0.03194469306617975
twonorm,XGBoost,6660,740,0.03520542373146076,,0.00729768630117178,0.011903672479093075,0.9770269989967346,0.03115496295504272
visualizing_soil,CatBoost,7776,865,2.9838981419150076e-06,,0.00016204410349018872,0.00016454975411761552,1.0,0.03692653914913535
visualizing_soil,ExtraTrees,7776,865,0.0009273102463958849,,0.0018626491073518991,0.0034654822666198015,1.0,0.036289278883486986
visualizing_soil,LightGBM,7776,865,4.490195218313701e-06,,0.0014023780822753906,0.0005756980972364545,1.0,0.035938596120104194
visualizing_soil,LinearModel,7776,865,0.0006550313755923758,,0.0006211259169504046,0.0012125244829803705,1.0,0.036419481970369816
visualizing_soil,NeuralNetFastAI,7776,865,0.005333304951400414,,0.005812393501400948,0.010886142030358315,1.0,0.03622912312857807
visualizing_soil,NeuralNetTorch,7776,865,0.0013031807624017961,,0.0029253950342535973,0.004838614724576473,1.0,0.03682783315889537
visualizing_soil,RandomForest,7776,865,0.00043653991755202427,,0.0012729896698147058,0.002350921742618084,1.0,0.03682983200997114
visualizing_soil,XGBoost,7776,865,9.508229462986116e-06,,0.0001754991099005565,0.00034027305082418025,1.0,0.03765494003891945
wilt,CatBoost,4355,484,0.031319142484972355,,0.007166460156440735,0.011647148057818413,0.9814049601554871,0.02102993498556316
wilt,ExtraTrees,4355,484,0.03262056166429836,,0.008650995790958405,0.013796146959066391,0.9772727489471436,0.02107624290511012
wilt,LightGBM,4355,484,0.03044945336188132,,0.004189246334135532,0.015020360238850117,0.9772727489471436,0.020866198930889368
wilt,LinearModel,4355,484,0.034063673476314976,,0.013758320361375809,0.020349152386188507,0.9731404781341553,0.020951887127012014
wilt,NeuralNetFastAI,4355,484,0.02209148973151475,,0.00778878852725029,0.014204784296452999,0.9834710955619812,0.020877007162198424
wilt,NeuralNetTorch,4355,484,0.02465468896520719,,0.005595100577920675,0.011291430331766605,0.9814049601554871,0.020824157865718007
wilt,RandomForest,4355,484,0.033618936102215585,,0.007903048768639565,0.009196844883263111,0.9793388247489929,0.02086324291303754
wilt,XGBoost,4355,484,0.037413262376782636,,0.011764196678996086,0.01792377047240734,0.9793388247489929,0.02186144795268774
wind,CatBoost,5916,658,0.1803949477651525,,0.017221547663211823,0.02597799524664879,0.8617021441459656,0.03213315084576607
wind,ExtraTrees,5916,658,0.1867464770035558,,0.015143856406211853,0.04101864621043205,0.8708206415176392,0.029198405100032687
wind,LightGBM,5916,658,0.1779252391062845,,0.016902998089790344,0.036602433770895004,0.8723404407501221,0.027947884052991867
wind,LinearModel,5916,658,0.19802448574478573,,0.01789811998605728,0.03737672045826912,0.8617021441459656,0.027940782951191068
wind,NeuralNetFastAI,5916,658,0.17398003712895027,,0.016547352075576782,0.03215640038251877,0.8814589381217957,0.027994928881525993
wind,NeuralNetTorch,5916,658,0.17479955663551824,,0.015515543520450592,0.031880199909210205,0.8784194588661194,0.028239534934982657
wind,RandomForest,5916,658,0.1899380396426317,0.3099675395865741,0.011739231646060944,0.033767219632864,0.8723404407501221,0.027995374985039234
wind,XGBoost,5916,658,0.18140145804647878,,0.018999017775058746,0.03427038714289665,0.8708206415176392,0.02776098600588739
