dataset,model,cal_size,test_size,Kernel_brier,Kernel_logloss,Kernel_kuiper,Kernel_ece-15,Kernel_accuracy,Kernel_time
Click_prediction_small,LightGBM,35953,3995,0.2589501142501831,0.42008328437805176,0.014080572873353958,0.01802346482872963,0.8365457057952881,1.7013601940125227
Click_prediction_small,LinearModel,35953,3995,0.26129236817359924,0.4240817427635193,0.016614656895399094,0.020778078585863113,0.8357947468757629,1.712587515823543
Click_prediction_small,NeuralNetFastAI,35953,3995,0.26103711128234863,0.42367035150527954,0.0245184488594532,0.02816159464418888,0.8357947468757629,1.6967692819889635
Click_prediction_small,NeuralNetTorch,35953,3995,0.2611808478832245,0.42130279541015625,0.02281225100159645,0.02446632832288742,0.8330413103103638,1.6862212119158357
Click_prediction_small,RandomForest,35953,3995,0.2609999477863312,0.42101752758026123,0.021317319944500923,0.02109665982425213,0.8355444073677063,1.6975207338109612
Click_prediction_small,XGBoost,35953,3995,0.25906461477279663,0.41869401931762695,0.01634332165122032,0.022693190723657608,0.8347935080528259,1.708755285013467
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.45324715971946716,0.6460788249969482,0.11089557409286499,0.15095064043998718,0.7250000238418579,0.009718344081193209
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.5003433227539062,0.6934905648231506,0.06817083060741425,0.0018819868564605713,0.48750001192092896,0.007690078113228083
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5010655522346497,0.694212794303894,0.0771714299917221,0.002452671527862549,0.4437499940395355,0.007771355099976063
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5019577145576477,0.6951070427894592,0.04911164939403534,0.001011028653010726,0.512499988079071,0.011854336829856038
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.49564608931541443,0.6887918710708618,0.061565108597278595,0.005989822559058666,0.6000000238418579,0.007836371893063188
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.502458930015564,0.6956205368041992,0.03508293628692627,0.01480781938880682,0.4749999940395355,0.007606229977682233
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5008717775344849,0.6940189599990845,0.044105395674705505,0.0005356073379516602,0.4437499940395355,0.007639608113095164
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5002272725105286,0.693374514579773,0.03665521740913391,0.000585705041885376,0.5062500238418579,0.007663683034479618
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.41373372077941895,0.6037970185279846,0.042658399790525436,0.04450151324272156,0.706250011920929,0.0077548150438815355
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.48309677839279175,0.6761782169342041,0.05785949528217316,0.07167588174343109,0.6187499761581421,0.007706918986514211
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.44381657242774963,0.635574460029602,0.06335047632455826,0.08750153332948685,0.6875,0.007635666057467461
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5001674890518188,0.6933144927024841,0.04435934126377106,0.002525627613067627,0.4749999940395355,0.007607460953295231
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41246652603149414,0.6017489433288574,0.05473610758781433,0.06583800166845322,0.699999988079071,0.007540134014561772
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4151570200920105,0.6055904626846313,0.052791982889175415,0.07311848551034927,0.699999988079071,0.007681505987420678
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4904068112373352,0.6835418939590454,0.058845605701208115,0.04406745731830597,0.5874999761581421,0.007649929029867053
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.447394996881485,0.6392809152603149,0.0537533164024353,0.07790211588144302,0.6625000238418579,0.007619197014719248
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.28943338990211487,0.44266098737716675,0.03796159848570824,0.04656021669507027,0.793749988079071,0.007656967965885997
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39433354139328003,0.5794301629066467,0.03148677200078964,0.07406289130449295,0.6812499761581421,0.007653555832803249
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3163473606109619,0.4766334891319275,0.052901942282915115,0.11589619517326355,0.768750011920929,0.007558521814644337
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.4993979334831238,0.6925450563430786,0.04228685051202774,0.006120800971984863,0.5249999761581421,0.007593898102641106
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.2847287356853485,0.43642371892929077,0.046732932329177856,0.022984594106674194,0.793749988079071,0.007581715937703848
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.29280000925064087,0.4503024220466614,0.03777924180030823,0.06578759104013443,0.793749988079071,0.007984588155522943
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.3962532877922058,0.5834642648696899,0.04194079339504242,0.07099047303199768,0.7124999761581421,0.00744956498965621
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.3412415683269501,0.5146571397781372,0.048585690557956696,0.07621461153030396,0.7437499761581421,0.007962331175804138
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.4025307297706604,0.5836518406867981,0.042324796319007874,0.11093810945749283,0.6499999761581421,0.007595430826768279
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.48869141936302185,0.6817753314971924,0.03106367588043213,0.047426413744688034,0.5625,0.007346446858718991
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.49154749512672424,0.6846675872802734,0.04624402895569801,0.07144593447446823,0.581250011920929,0.007854280062019825
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.49954748153686523,0.6926947236061096,0.03965958207845688,0.0005399584770202637,0.518750011920929,0.007544402033090591
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.39250674843788147,0.5589879751205444,0.04158628359436989,0.08236926794052124,0.637499988079071,0.007438435219228268
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.4283882677555084,0.6163507699966431,0.049751076847314835,0.10217911750078201,0.65625,0.007405461044982076
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49201077222824097,0.6850573420524597,0.046988412737846375,0.024663632735610008,0.53125,0.0074596949853003025
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4964962601661682,0.6896411776542664,0.059601783752441406,0.001322329044342041,0.550000011920929,0.007490796037018299
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.41006016731262207,0.5778459310531616,0.07219047844409943,0.10513266921043396,0.6499999761581421,0.007452211109921336
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.47735223174095154,0.6705475449562073,0.04241940379142761,0.10002276301383972,0.612500011920929,0.007922847056761384
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4586324095726013,0.64900803565979,0.0655592679977417,0.08914469927549362,0.6312500238418579,0.008563424926251173
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.499539852142334,0.6926870346069336,0.06356655061244965,0.0032942891120910645,0.518750011920929,0.0077225519344210625
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4494403004646301,0.6322445869445801,0.07463982701301575,0.14422771334648132,0.612500011920929,0.007698831846937537
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4348582625389099,0.621306300163269,0.05017567798495293,0.09434378147125244,0.6312500238418579,0.007678186986595392
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4782995283603668,0.6712594628334045,0.04541787877678871,0.06782302260398865,0.6000000238418579,0.007786422967910767
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.45469340682029724,0.6459699869155884,0.05504355579614639,0.0785536915063858,0.6499999761581421,0.008505831938236952
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.37687987089157104,0.555649995803833,0.05432434380054474,0.10760310292243958,0.699999988079071,0.007765543879941106
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4312352240085602,0.6224597096443176,0.0597863644361496,0.09323587268590927,0.6812499761581421,0.00771730300039053
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.38678520917892456,0.5720741748809814,0.04973979294300079,0.09319551289081573,0.699999988079071,0.007626022910699248
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5001750588417053,0.6933209300041199,0.05491414666175842,0.009553171694278717,0.5062500238418579,0.007873067865148187
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3770643174648285,0.5576573014259338,0.06176888942718506,0.0807570368051529,0.706250011920929,0.007710186066105962
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35479649901390076,0.5332247018814087,0.07463119924068451,0.10301435738801956,0.731249988079071,0.007753143087029457
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.4338759779930115,0.6257301568984985,0.0746472179889679,0.12310172617435455,0.699999988079071,0.0075790779665112495
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38942602276802063,0.5731465220451355,0.04332602769136429,0.08391387015581131,0.699999988079071,0.008184848120436072
Internet-Advertisements,CatBoost,2951,328,0.04672212898731232,0.1098347082734108,0.020259708166122437,0.01902024820446968,0.9786585569381714,0.04742215806618333
Internet-Advertisements,ExtraTrees,2951,328,0.02970823459327221,0.07284235954284668,0.011612176895141602,0.02232157438993454,0.9817073345184326,0.04898138786666095
Internet-Advertisements,LightGBM,2951,328,0.04636019095778465,0.1067032590508461,0.021059542894363403,0.022601928561925888,0.9725610017776489,0.04963829508051276
Internet-Advertisements,LinearModel,2951,328,0.06191917136311531,0.13104259967803955,0.018570974469184875,0.028715383261442184,0.9603658318519592,0.04974209703505039
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05564204230904579,0.11550235748291016,0.016886746510863304,0.026738818734884262,0.9634146094322205,0.04741423297673464
Internet-Advertisements,NeuralNetTorch,2951,328,0.05269705504179001,0.11895120143890381,0.022139012813568115,0.02870456874370575,0.9664633870124817,0.04857716802507639
Internet-Advertisements,RandomForest,2951,328,0.0363396480679512,0.07879149168729782,0.015537768602371216,0.020731287077069283,0.9786585569381714,0.04771653120405972
Internet-Advertisements,XGBoost,2951,328,0.05528527870774269,0.12086421996355057,0.020517094060778618,0.024160921573638916,0.9695122241973877,0.04787394404411316
OVA_Colon,CatBoost,1390,155,0.07630466669797897,0.18324752151966095,0.023520655930042267,0.03290354833006859,0.9612902998924255,0.010568908182904124
OVA_Colon,ExtraTrees,1390,155,0.06938706338405609,0.15935392677783966,0.02443612925708294,0.028715558350086212,0.9612902998924255,0.007596155861392617
OVA_Colon,LightGBM,1390,155,0.06445784121751785,0.16014154255390167,0.01941204071044922,0.025701992213726044,0.9677419066429138,0.009787456830963492
OVA_Colon,LinearModel,1390,155,0.0624537318944931,0.14324016869068146,0.013871350325644016,0.013404672965407372,0.9677419066429138,0.011043281992897391
OVA_Colon,NeuralNetFastAI,1390,155,0.07494129985570908,0.1724027395248413,0.02446187287569046,0.033762138336896896,0.9612902998924255,0.011935019167140126
OVA_Colon,NeuralNetTorch,1390,155,0.0647440180182457,0.15202847123146057,0.020893491804599762,0.022714372724294662,0.9677419066429138,0.011179920053109527
OVA_Colon,RandomForest,1390,155,0.0855783000588417,0.1884468048810959,0.022836389020085335,0.04170355945825577,0.948387086391449,0.008219735929742455
OVA_Colon,XGBoost,1390,155,0.07158059626817703,0.17187081277370453,0.02232368104159832,0.03177795931696892,0.9612902998924255,0.00987526890821755
OVA_Endometrium,CatBoost,1390,155,0.06641880422830582,0.12922601401805878,0.030876055359840393,0.026612330228090286,0.9612902998924255,0.007211307063698769
OVA_Endometrium,ExtraTrees,1390,155,0.06192246079444885,0.11261428147554398,0.02333846688270569,0.027269169688224792,0.9612902998924255,0.007103112991899252
OVA_Endometrium,LightGBM,1390,155,0.0615096315741539,0.12094166874885559,0.03138147294521332,0.027521587908267975,0.9612902998924255,0.006990154972299933
OVA_Endometrium,LinearModel,1390,155,0.04737192019820213,0.10421460121870041,0.0272519588470459,0.023744063451886177,0.9677419066429138,0.008207570062950253
OVA_Endometrium,NeuralNetFastAI,1390,155,0.049490708857774734,0.10638556629419327,0.027091369032859802,0.027453318238258362,0.9677419066429138,0.007873330032452941
OVA_Endometrium,NeuralNetTorch,1390,155,0.045964088290929794,0.09927757829427719,0.024766862392425537,0.025002820417284966,0.9741935729980469,0.008170100161805749
OVA_Endometrium,RandomForest,1390,155,0.0584392286837101,0.1269267052412033,0.017004624009132385,0.039432767778635025,0.9612902998924255,0.006969684036448598
OVA_Endometrium,XGBoost,1390,155,0.05683967098593712,0.11230964958667755,0.0269383043050766,0.022699272260069847,0.9612902998924255,0.007099674083292484
OVA_Kidney,CatBoost,1390,155,0.0127335824072361,0.03516215831041336,0.008001858368515968,0.007588622160255909,0.9935483932495117,0.011405018856748939
OVA_Kidney,ExtraTrees,1390,155,0.013110291212797165,0.036577075719833374,0.006880041677504778,0.008505054749548435,0.9935483932495117,0.007796403951942921
OVA_Kidney,LightGBM,1390,155,0.012736321426928043,0.03464372828602791,0.007240374106913805,0.006841927766799927,0.9935483932495117,0.010174908908084035
OVA_Kidney,LinearModel,1390,155,0.01258876547217369,0.03308776021003723,0.008737022057175636,0.00743387546390295,0.9935483932495117,0.010660564061254263
OVA_Kidney,NeuralNetFastAI,1390,155,0.012868398800492287,0.031986385583877563,0.006599809508770704,0.0065290192142128944,0.9935483932495117,0.011118262074887753
OVA_Kidney,NeuralNetTorch,1390,155,0.012784111313521862,0.03436118736863136,0.006398946512490511,0.005752790719270706,0.9935483932495117,0.009827970992773771
OVA_Kidney,RandomForest,1390,155,0.013050997629761696,0.03675604611635208,0.007224743720144033,0.007735883817076683,0.9935483932495117,0.007817455101758242
OVA_Kidney,XGBoost,1390,155,0.01271764375269413,0.03522295877337456,0.00858427956700325,0.008231889456510544,0.9935483932495117,0.014228024054318666
OVA_Lung,CatBoost,1390,155,0.012927581556141376,0.04079209640622139,0.006398439407348633,0.003377608023583889,0.9935483932495117,0.008476025890558958
OVA_Lung,ExtraTrees,1390,155,0.025252044200897217,0.06723620742559433,0.008001208305358887,0.0073660919442772865,0.9870967864990234,0.007176639977842569
OVA_Lung,LightGBM,1390,155,0.022128060460090637,0.05238332599401474,0.00677412748336792,0.006993437651544809,0.9870967864990234,0.00852920999750495
OVA_Lung,LinearModel,1390,155,0.02531793713569641,0.06579995900392532,0.010285918600857258,0.007019239477813244,0.9870967864990234,0.008801443967968225
OVA_Lung,NeuralNetFastAI,1390,155,0.04520779103040695,0.08945483714342117,0.011633031070232391,0.017118798568844795,0.9741935729980469,0.00895393406972289
OVA_Lung,NeuralNetTorch,1390,155,0.024124979972839355,0.061429448425769806,0.00909401010721922,0.008117466233670712,0.9870967864990234,0.008295743959024549
OVA_Lung,RandomForest,1390,155,0.03505025804042816,0.08442626893520355,0.016198020428419113,0.015326173976063728,0.9806451797485352,0.007103869924321771
OVA_Lung,XGBoost,1390,155,0.012967348098754883,0.04127483814954758,0.006393551826477051,0.004413610324263573,0.9935483932495117,0.007120352936908603
OVA_Ovary,CatBoost,1390,155,0.12136514484882355,0.21141372621059418,0.03816230222582817,0.05087802931666374,0.9225806593894958,0.007610947825014591
OVA_Ovary,ExtraTrees,1390,155,0.12767821550369263,0.19590815901756287,0.040956832468509674,0.05991292744874954,0.9161290526390076,0.007190516917034984
OVA_Ovary,LightGBM,1390,155,0.1101965606212616,0.1924464851617813,0.03432409092783928,0.05144282057881355,0.9354838728904724,0.007560245925560594
OVA_Ovary,LinearModel,1390,155,0.12019199132919312,0.2122415155172348,0.03899591043591499,0.043266747146844864,0.9225806593894958,0.010604036040604115
OVA_Ovary,NeuralNetFastAI,1390,155,0.12378387153148651,0.19122877717018127,0.04311669245362282,0.0617920383810997,0.9096774458885193,0.008166114101186395
OVA_Ovary,NeuralNetTorch,1390,155,0.09839425981044769,0.14964254200458527,0.029851842671632767,0.06112683564424515,0.9354838728904724,0.007983969990164042
OVA_Ovary,RandomForest,1390,155,0.12794582545757294,0.18937735259532928,0.0453520342707634,0.08149899542331696,0.9096774458885193,0.007211713818833232
OVA_Ovary,XGBoost,1390,155,0.10974674671888351,0.1934879869222641,0.03736802190542221,0.06231557950377464,0.9419354796409607,0.007326873019337654
OVA_Prostate,CatBoost,1390,155,0.025745071470737457,0.4901105463504791,0.006451614201068878,0.011950629763305187,0.9870967864990234,0.007940146140754223
OVA_Prostate,ExtraTrees,1390,155,0.025064123794436455,0.4832638204097748,0.006451612804085016,0.011784576810896397,0.9870967864990234,0.008028026903048158
OVA_Prostate,LightGBM,1390,155,0.012905864976346493,0.47308167815208435,0.007569705601781607,0.007569702807813883,0.9935483932495117,0.007960574002936482
OVA_Prostate,LinearModel,1390,155,0.012940923683345318,0.5645743608474731,0.0075545646250247955,0.0075545599684119225,0.9935483932495117,0.00808910303749144
OVA_Prostate,NeuralNetFastAI,1390,155,0.012909315526485443,0.5636318922042847,0.006617387756705284,0.006617383100092411,0.9935483932495117,0.008052309975028038
OVA_Prostate,NeuralNetTorch,1390,155,0.012903225608170033,0.3483739197254181,0.006452510133385658,0.006452508270740509,0.9935483932495117,0.008720566052943468
OVA_Prostate,RandomForest,1390,155,0.02439217083156109,0.2387992888689041,0.006451614201068878,0.012028045952320099,0.9870967864990234,0.007876718183979392
OVA_Prostate,XGBoost,1390,155,0.025764694437384605,0.37011218070983887,0.00645161047577858,0.011760644614696503,0.9870967864990234,0.008478094125166535
PhishingWebsites,CatBoost,9949,1106,0.0482662059366703,0.09736494719982147,0.012961884960532188,0.019258791580796242,0.9710668921470642,0.6933033161330968
PhishingWebsites,ExtraTrees,9949,1106,0.05748048797249794,0.1002100259065628,0.012505162507295609,0.01696992665529251,0.9638336300849915,0.6747537199407816
PhishingWebsites,LightGBM,9949,1106,0.04755619540810585,0.09552190452814102,0.011741909198462963,0.019895657896995544,0.9674502611160278,0.6950953679624945
PhishingWebsites,LinearModel,9949,1106,0.09501757472753525,0.15636248886585236,0.010966521687805653,0.022336751222610474,0.9339963793754578,0.7078654409851879
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04998757690191269,0.09559835493564606,0.01119672879576683,0.014340589754283428,0.9683544039726257,0.6911371138412505
PhishingWebsites,NeuralNetTorch,9949,1106,0.04864571616053581,0.09367937594652176,0.014026680961251259,0.017772886902093887,0.9692586064338684,0.6876060520298779
PhishingWebsites,RandomForest,9949,1106,0.05693438649177551,0.10059923678636551,0.013055957853794098,0.018957868218421936,0.9620253443717957,0.6795359489042312
PhishingWebsites,XGBoost,9949,1106,0.048805125057697296,0.09830168634653091,0.013277525082230568,0.018847187981009483,0.9692586064338684,0.7035144169349223
Run_or_walk_information,CatBoost,79729,8859,0.00950658693909645,0.01853981241583824,0.0017499385867267847,0.002917596371844411,0.9942431449890137,7.186958347912878
Run_or_walk_information,ExtraTrees,79729,8859,0.011517738923430443,0.02153629995882511,0.0008346259128302336,0.002164276083931327,0.9932272434234619,7.336030167993158
Run_or_walk_information,LightGBM,79729,8859,0.008509201928973198,0.01698281243443489,0.0012611874844878912,0.0021529796067625284,0.9944689273834229,7.048935027094558
Run_or_walk_information,LinearModel,79729,8859,0.24678146839141846,0.37721461057662964,0.03709189593791962,0.07140034437179565,0.8292132019996643,5.992320567835122
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013349535875022411,0.02712780237197876,0.0023480106610804796,0.0034163249656558037,0.9914211630821228,7.1559591891709715
Run_or_walk_information,NeuralNetTorch,79729,8859,0.011035958305001259,0.022196680307388306,0.002501268871128559,0.003323097014799714,0.9928885698318481,7.067355087026954
Run_or_walk_information,RandomForest,79729,8859,0.012922980822622776,0.025218579918146133,0.001968431519344449,0.002654407871887088,0.9922112822532654,7.230159076862037
Run_or_walk_information,XGBoost,79729,8859,0.010274291038513184,0.020807143300771713,0.0015521207824349403,0.002423147903755307,0.9936787486076355,7.7834675600752234
Satellite,CatBoost,4590,510,0.019542308524250984,0.04814892262220383,0.009487714618444443,0.009372008964419365,0.9901960492134094,0.09570866799913347
Satellite,ExtraTrees,4590,510,0.01894751749932766,0.039414677768945694,0.0090177645906806,0.009895588271319866,0.9901960492134094,0.09362479788251221
Satellite,LightGBM,4590,510,0.019752992317080498,0.051384586840867996,0.009439265355467796,0.01026860997080803,0.9901960492134094,0.09553462988696992
Satellite,LinearModel,4590,510,0.01694396138191223,0.04287996143102646,0.007957855239510536,0.00938493199646473,0.9921568632125854,0.09567754296585917
Satellite,NeuralNetFastAI,4590,510,0.016417384147644043,0.03871309012174606,0.008215505629777908,0.009365606121718884,0.9921568632125854,0.09658006485551596
Satellite,NeuralNetTorch,4590,510,0.022187091410160065,0.060058675706386566,0.011264624074101448,0.010810465551912785,0.9882352948188782,0.09161735093221068
Satellite,RandomForest,4590,510,0.015191873535513878,0.029765600338578224,0.007560910191386938,0.0092538483440876,0.9901960492134094,0.09877149807289243
Satellite,XGBoost,4590,510,0.019030645489692688,0.04924250766634941,0.009677344933152199,0.008359231054782867,0.9901960492134094,0.0922903239261359
SpeedDating,CatBoost,7540,838,0.17604821920394897,0.2911190390586853,0.01207281555980444,0.02732190676033497,0.8782815933227539,0.28116996004246175
SpeedDating,ExtraTrees,7540,838,0.19252102077007294,0.3101927638053894,0.010527826845645905,0.023443974554538727,0.8687350749969482,0.2529558220412582
SpeedDating,LightGBM,7540,838,0.17633631825447083,0.2926411032676697,0.014379402622580528,0.03208503499627113,0.8866348266601562,0.268624696880579
SpeedDating,LinearModel,7540,838,0.1890335977077484,0.3142911493778229,0.017716240137815475,0.03173748031258583,0.8782815933227539,0.28052712604403496
SpeedDating,NeuralNetFastAI,7540,838,0.18859946727752686,0.310856431722641,0.01784074492752552,0.03710053116083145,0.8758949637413025,0.2701378569472581
SpeedDating,NeuralNetTorch,7540,838,0.1873912513256073,0.3081391155719757,0.016641205176711082,0.02593059465289116,0.8723150491714478,0.25472721992991865
SpeedDating,RandomForest,7540,838,0.19107677042484283,0.31139034032821655,0.013517159968614578,0.033735014498233795,0.8687350749969482,0.24087453703396022
SpeedDating,XGBoost,7540,838,0.17510098218917847,0.2895401120185852,0.010680101811885834,0.027066318318247795,0.8854415416717529,0.27305540814995766
Titanic,CatBoost,1980,221,0.25762510299682617,0.4148738384246826,0.060313738882541656,0.05788205564022064,0.8325791954994202,0.016312499064952135
Titanic,ExtraTrees,1980,221,0.26090189814567566,0.4248186945915222,0.0628877654671669,0.05933907628059387,0.8325791954994202,0.01629120809957385
Titanic,LightGBM,1980,221,0.25753793120384216,0.41463565826416016,0.06062725931406021,0.05823663994669914,0.8325791954994202,0.016274520894512534
Titanic,LinearModel,1980,221,0.2783029079437256,0.45229893922805786,0.07665049284696579,0.060714300721883774,0.8325791954994202,0.01604067999869585
Titanic,NeuralNetFastAI,1980,221,0.25634825229644775,0.41246116161346436,0.05858635902404785,0.05303319916129112,0.8325791954994202,0.016090278048068285
Titanic,NeuralNetTorch,1980,221,0.25589844584465027,0.41290029883384705,0.05922058969736099,0.05259963497519493,0.8325791954994202,0.016024786978960037
Titanic,RandomForest,1980,221,0.2576730251312256,0.41836556792259216,0.0589316189289093,0.050973933190107346,0.8280543088912964,0.016153925098478794
Titanic,XGBoost,1980,221,0.2574351131916046,0.4144207835197449,0.06064107269048691,0.057977404445409775,0.8325791954994202,0.01604309305548668
ada,CatBoost,3732,415,0.1709412932395935,0.2703603506088257,0.020228292793035507,0.03987791761755943,0.8891566395759583,0.0759849650785327
ada,ExtraTrees,3732,415,0.1943644881248474,0.30709725618362427,0.01844971626996994,0.023872962221503258,0.8602409362792969,0.06935994303785264
ada,LightGBM,3732,415,0.17273204028606415,0.2787717580795288,0.018537703901529312,0.03700735419988632,0.8843373656272888,0.07529458799399436
ada,LinearModel,3732,415,0.19926176965236664,0.31741905212402344,0.020077573135495186,0.056319866329431534,0.8650602698326111,0.07328547001816332
ada,NeuralNetFastAI,3732,415,0.185883030295372,0.2981477677822113,0.014503994956612587,0.032954078167676926,0.87469881772995,0.07820687117055058
ada,NeuralNetTorch,3732,415,0.18524469435214996,0.29055991768836975,0.014872908592224121,0.036050375550985336,0.8722891807556152,0.07011918583884835
ada,RandomForest,3732,415,0.18203973770141602,0.290027916431427,0.01455087959766388,0.04197891801595688,0.8771084547042847,0.06154871894977987
ada,XGBoost,3732,415,0.17095819115638733,0.2729441523551941,0.01621260866522789,0.03704041987657547,0.8819277286529541,0.0758903119713068
adult,CatBoost,43957,4885,0.1718822419643402,0.2720397710800171,0.012724842876195908,0.014820055104792118,0.8773797154426575,3.2619271280709654
adult,ExtraTrees,43957,4885,0.1907992959022522,0.3021754026412964,0.01664823293685913,0.02192837744951248,0.8607983589172363,3.1913069130387157
adult,LightGBM,43957,4885,0.17199473083019257,0.271851122379303,0.01545555330812931,0.01588231883943081,0.8763561844825745,3.2453777100890875
adult,LinearModel,43957,4885,0.20418670773506165,0.3204801082611084,0.017670031636953354,0.019414514303207397,0.8522006273269653,3.085238500032574
adult,NeuralNetFastAI,43957,4885,0.19017064571380615,0.30370405316352844,0.018778230994939804,0.018012043088674545,0.8642783761024475,3.1914423359557986
adult,NeuralNetTorch,43957,4885,0.1927596777677536,0.3033711016178131,0.02252626232802868,0.02183973416686058,0.8626407384872437,3.258852587081492
adult,RandomForest,43957,4885,0.18832381069660187,0.2971801161766052,0.02072744257748127,0.021800968796014786,0.861003041267395,3.1473421829286963
adult,XGBoost,43957,4885,0.1716185361146927,0.2719292938709259,0.02025487646460533,0.020855896174907684,0.8769702911376953,3.268577744020149
ailerons,CatBoost,12375,1375,0.16037333011627197,0.265555202960968,0.01435137540102005,0.033906299620866776,0.8916363716125488,1.2099425999913365
ailerons,ExtraTrees,12375,1375,0.16857534646987915,0.2767963409423828,0.009356595575809479,0.0267630647867918,0.8807272911071777,1.1180766550824046
ailerons,LightGBM,12375,1375,0.15920624136924744,0.26327916979789734,0.011676860973238945,0.03192818537354469,0.8909090757369995,1.1682869191281497
