dataset,model,cal_size,test_size,Quadratic_brier,Quadratic_logloss,Quadratic_kuiper,Quadratic_ece-15,Quadratic_accuracy,Quadratic_time
parity5_plus_5,LinearModel,1011,113,0.48577421716215463,0.6788204254947336,0.04258139058947563,0.022792508825659752,0.5663716793060303,0.0031534088775515556
parity5_plus_5,NeuralNetFastAI,1011,113,1.7540916631468604e-11,1.906227699250875e-06,1.8785582369673648e-06,1.9547687770682387e-06,1.0,0.003719871863722801
parity5_plus_5,NeuralNetTorch,1011,113,1.8003022376191682e-10,1.9545694021441477e-06,1.839377659962338e-06,1.989742486330215e-06,1.0,0.003951379097998142
parity5_plus_5,RandomForest,1011,113,0.05996199648081708,0.10311722603102605,0.024587925523519516,0.04421931877732277,0.9469026327133179,0.003802363993600011
parity5_plus_5,XGBoost,1011,113,1.3552570861995234e-21,2.509060805390957e-12,2.5071643979662772e-12,1.0000000116860974e-07,1.0,0.0037322300486266613
pbcseq,CatBoost,1750,195,0.18922224183670439,0.3219250574856231,0.03878325596451759,0.06801113486289978,0.8820512890815735,0.0036128161009401083
pbcseq,ExtraTrees,1750,195,0.23564100726894388,0.38292939635490214,0.03266007825732231,0.07401186972856522,0.8410256505012512,0.006160625955089927
pbcseq,LightGBM,1750,195,0.19664031160401918,0.33222729152285435,0.03495145961642265,0.062221936881542206,0.8871794939041138,0.004316782811656594
pbcseq,LinearModel,1750,195,0.39384942154749825,0.5724785425895855,0.04340699315071106,0.10040219128131866,0.6666666865348816,0.0031630240846425295
pbcseq,NeuralNetFastAI,1750,195,0.2916598331099616,0.4580909081128758,0.03393779695034027,0.06410851329565048,0.7897436022758484,0.0033717940095812082
pbcseq,NeuralNetTorch,1750,195,0.3105950998536377,0.48552838921175917,0.07265006005764008,0.1381484568119049,0.7948718070983887,0.007071348140016198
pbcseq,RandomForest,1750,195,0.24087336475430543,0.39847192227521605,0.05258885771036148,0.10654639452695847,0.8666666746139526,0.006401398917660117
pbcseq,XGBoost,1750,195,0.18982087349870239,0.32729924298754104,0.04400703310966492,0.07831554114818573,0.892307698726654,0.0030004510190337896
pc1,CatBoost,998,111,0.0814720216274064,0.16886700412834105,0.02038596197962761,0.05561646446585655,0.9639639854431152,0.0032751259859651327
pc1,ExtraTrees,998,111,0.08080325024915735,0.16195172270941655,0.014900063164532185,0.037827495485544205,0.954954981803894,0.008157346863299608
pc1,LightGBM,998,111,0.08553994358515724,0.18175360116253175,0.019820600748062134,0.04468787461519241,0.9639639854431152,0.004019621992483735
pc1,LinearModel,998,111,0.098956185898976,0.18860329926047986,0.019889341667294502,0.02532770484685898,0.9369369149208069,0.00463672517798841
pc1,NeuralNetFastAI,998,111,0.09753865980546438,0.1804211034780433,0.03291661664843559,0.06240103393793106,0.954954981803894,0.004686692031100392
pc1,NeuralNetTorch,998,111,0.0923268851122924,0.16889187641842615,0.02286771684885025,0.034431759268045425,0.9459459185600281,0.004475309979170561
pc1,RandomForest,998,111,0.08125754684178417,0.15757339771973794,0.018288083374500275,0.03505322337150574,0.9459459185600281,0.011666110018268228
pc1,XGBoost,998,111,0.08362631243232725,0.15589301967484595,0.016916736960411072,0.039215270429849625,0.954954981803894,0.003777208039537072
pc2,CatBoost,5030,559,0.006367548857306288,0.0133553604008189,0.0031512249261140823,0.0035298375878483057,0.9964221715927124,0.010710465023294091
pc2,ExtraTrees,5030,559,0.006691097362897926,0.015063288454190513,0.003134978236630559,0.0006996797164902091,0.9964221715927124,0.02501782588660717
pc2,LightGBM,5030,559,0.006721619033723798,0.014893473961401789,0.0029647834599018097,0.0006455093389376998,0.9964221715927124,0.012325671967118979
pc2,LinearModel,5030,559,0.006754967993744544,0.016077389734531086,0.003435662481933832,0.0006090812385082245,0.9964221715927124,0.013337327167391777
pc2,NeuralNetFastAI,5030,559,0.006514982864160782,0.013530743913279242,0.003340316005051136,0.00294996565207839,0.9964221715927124,0.006983791012316942
pc2,NeuralNetTorch,5030,559,0.006679234932496381,0.014464150681317428,0.0033381981775164604,0.00011914633068954572,0.9964221715927124,0.008985816035419703
pc2,RandomForest,5030,559,0.0067384617456217955,0.01529148077264442,0.0032699971925467253,0.0005253645358607173,0.9964221715927124,0.021171933971345425
pc2,XGBoost,5030,559,0.006542885680355856,0.01387046527036857,0.003035352099686861,0.00046530290273949504,0.9964221715927124,0.010466455947607756
pc3,CatBoost,1406,157,0.17392511659289533,0.2766435811209621,0.04033041372895241,0.08435121178627014,0.8789808750152588,0.004588333889842033
pc3,ExtraTrees,1406,157,0.16259374675559274,0.2632807071162243,0.034683987498283386,0.0487336628139019,0.9044585824012756,0.008676751051098108
pc3,LightGBM,1406,157,0.17350767466750378,0.2815636158527528,0.03267289698123932,0.0511297807097435,0.8853503465652466,0.004724906058982015
pc3,LinearModel,1406,157,0.19352647350835644,0.32924613922187934,0.04158961772918701,0.09859875589609146,0.8917197585105896,0.008895120117813349
pc3,NeuralNetFastAI,1406,157,0.17560667836419055,0.28567055778132383,0.03851855918765068,0.06842636317014694,0.8917197585105896,0.0034437491558492184
pc3,NeuralNetTorch,1406,157,0.1699285311818347,0.2851123886862826,0.03112805262207985,0.04658947139978409,0.8980891704559326,0.011894703842699528
pc3,RandomForest,1406,157,0.16617801416669958,0.27067509354136776,0.025994952768087387,0.05713418126106262,0.8853503465652466,0.00964400707744062
pc3,XGBoost,1406,157,0.17531269289270587,0.2801572328055062,0.03682558983564377,0.061867572367191315,0.8789808750152588,0.0042941090650856495
pc4,CatBoost,1312,146,0.12209513089841974,0.18687686947800378,0.03785712271928787,0.056638479232788086,0.8972602486610413,0.004860996035858989
pc4,ExtraTrees,1312,146,0.12640235626138527,0.21817719325601875,0.02350373938679695,0.05470704659819603,0.8904109597206116,0.0045516518875956535
pc4,LightGBM,1312,146,0.12095191859912288,0.19316801635901537,0.028521932661533356,0.06438203901052475,0.9109588861465454,0.0051122012082487345
pc4,LinearModel,1312,146,0.11674002197760512,0.19686317352339672,0.03910599276423454,0.06580094993114471,0.9246575236320496,0.005415740888565779
pc4,NeuralNetFastAI,1312,146,0.11988954156959304,0.19855481289730956,0.03302498906850815,0.059249695390462875,0.9246575236320496,0.004745905986055732
pc4,NeuralNetTorch,1312,146,0.13503371067441616,0.2118716254996453,0.03531268239021301,0.058915723115205765,0.9041095972061157,0.005534862168133259
pc4,RandomForest,1312,146,0.12280899369855386,0.18529052502840504,0.028258442878723145,0.06566271185874939,0.9109588861465454,0.004561164882034063
pc4,XGBoost,1312,146,0.1323804348255153,0.20437967365388815,0.037137363106012344,0.0717277005314827,0.8904109597206116,0.004216112894937396
philippine,CatBoost,5248,584,0.31775377388388465,0.47606568102746016,0.020373724400997162,0.06267853826284409,0.7705479264259338,0.006587867857888341
philippine,ExtraTrees,5248,584,0.3160367132293363,0.4749876619007131,0.019733840599656105,0.032254647463560104,0.7654109597206116,0.005391794955357909
philippine,LightGBM,5248,584,0.30070505305665646,0.45523749238541406,0.01635115221142769,0.02879171632230282,0.7739726305007935,0.006950607988983393
philippine,LinearModel,5248,584,0.3722958024947961,0.5547408781768864,0.020307576283812523,0.04884250462055206,0.7243150472640991,0.00657471502199769
philippine,NeuralNetFastAI,5248,584,0.369020776416579,0.5445933111394968,0.032333239912986755,0.05228015035390854,0.7363013625144958,0.009837041143327951
philippine,NeuralNetTorch,5248,584,0.36284705693175157,0.5415836537815093,0.029680266976356506,0.059127796441316605,0.7380136847496033,0.005806599976494908
philippine,RandomForest,5248,584,0.3215510982735858,0.48604917285018634,0.017034750431776047,0.04545189067721367,0.7619863152503967,0.008184707025066018
philippine,XGBoost,5248,584,0.2999154213311845,0.4563988060508916,0.020386531949043274,0.04281123727560043,0.7808219194412231,0.006510362960398197
phoneme,CatBoost,4863,541,0.13485582338912186,0.21831200600930445,0.014768451452255249,0.040840983390808105,0.8946395516395569,0.008590119890868664
phoneme,ExtraTrees,4863,541,0.12326549160893781,0.20297973204479625,0.012807164341211319,0.02566596306860447,0.9094269871711731,0.016046653036028147
phoneme,LightGBM,4863,541,0.13285205961771526,0.21608690654588986,0.013760358095169067,0.027573127299547195,0.9075785875320435,0.008746190927922726
phoneme,LinearModel,4863,541,0.32524143205501843,0.4865800663555253,0.026011068373918533,0.06474008411169052,0.7634010910987854,0.006267859833315015
phoneme,NeuralNetFastAI,4863,541,0.15662040971027777,0.2511528966898263,0.016823068261146545,0.042594779282808304,0.8872458338737488,0.00989161105826497
phoneme,NeuralNetTorch,4863,541,0.14373414765023998,0.2406735247635842,0.027559440582990646,0.05409624055027962,0.9075785875320435,0.022310612024739385
phoneme,RandomForest,4863,541,0.13164696837964487,0.21951129506109746,0.013584952801465988,0.04426496848464012,0.905730128288269,0.024450960801914334
phoneme,XGBoost,4863,541,0.13073184439975175,0.21632887690089575,0.01893753558397293,0.05333137884736061,0.9094269871711731,0.008559741079807281
pm10,CatBoost,450,50,0.43205911782083106,0.6244413955259668,0.09181921929121017,0.14966756105422974,0.7599999904632568,0.002429054817184806
pm10,ExtraTrees,450,50,0.44808322904932923,0.6400771013605367,0.07989093661308289,0.11974933743476868,0.6399999856948853,0.002276012906804681
pm10,LightGBM,450,50,0.4328684132605181,0.6252239023142834,0.09227176010608673,0.12148832529783249,0.699999988079071,0.0021543509792536497
pm10,LinearModel,450,50,0.49518965252857083,0.6882885485306006,0.0797719806432724,0.027996286749839783,0.5400000214576721,0.002539766952395439
pm10,NeuralNetFastAI,450,50,0.49965909588473933,0.6924112175961804,0.058069661259651184,0.06385046243667603,0.47999998927116394,0.0024566007778048515
pm10,NeuralNetTorch,450,50,0.49495721095625084,0.6870066671756934,0.07539090514183044,0.12944120168685913,0.5,0.0023844658862799406
pm10,RandomForest,450,50,0.4348830943824813,0.62921506211007,0.08694934844970703,0.16483107209205627,0.7200000286102295,0.0022630218882113695
pm10,XGBoost,450,50,0.4487650665394443,0.6417457704405338,0.08963095396757126,0.16476581990718842,0.699999988079071,0.002379161072894931
pollen,CatBoost,3463,385,0.49979425855911386,0.6929401100927407,0.0353754386305809,0.006032841745764017,0.501298725605011,0.0033179051242768764
pollen,ExtraTrees,3463,385,0.5000738957159917,0.6932210681025792,0.029636219143867493,0.0015136918518692255,0.501298725605011,0.003486812114715576
pollen,LightGBM,3463,385,0.5010762731603492,0.694230619380907,0.03418467938899994,0.011524315923452377,0.5220779180526733,0.003020297037437558
pollen,LinearModel,3463,385,0.5002985735515121,0.6934531934444695,0.032363176345825195,0.017230046913027763,0.5324675440788269,0.005207570036873221
pollen,NeuralNetFastAI,3463,385,0.4996495053408781,0.6928018513162634,0.03896978497505188,0.002813581144437194,0.5246753096580505,0.0037675979547202587
pollen,NeuralNetTorch,3463,385,0.4998893136415248,0.6930368809804868,0.01781522110104561,0.003764532273635268,0.516883134841919,0.00403925497084856
pollen,RandomForest,3463,385,0.501021968635262,0.694173549735719,0.027607664465904236,0.007296136114746332,0.4961038827896118,0.003738338826224208
pollen,XGBoost,3463,385,0.5010323075473772,0.6941795782067225,0.0304005928337574,0.0018169661052525043,0.48831167817115784,0.004706402076408267
puma32H,CatBoost,7372,820,0.13144899696530474,0.21119539386467007,0.013699349947273731,0.0267881378531456,0.9060975313186646,0.008564895018935204
puma32H,ExtraTrees,7372,820,0.1424436461706296,0.22247770417111054,0.01130332425236702,0.03121272474527359,0.8963414430618286,0.011653366032987833
puma32H,LightGBM,7372,820,0.14330204912188363,0.2266332241357253,0.009817607700824738,0.03010520339012146,0.8902438879013062,0.006363898981362581
puma32H,LinearModel,7372,820,0.4679043688264272,0.6610219900741019,0.02940182387828827,0.05468111112713814,0.6390243768692017,0.0049292289186269045
puma32H,NeuralNetFastAI,7372,820,0.1055251549666264,0.17406868014153662,0.01150115579366684,0.024469804018735886,0.9268292784690857,0.01710873981937766
puma32H,NeuralNetTorch,7372,820,0.10797126720668886,0.18038810027286586,0.013257153332233429,0.026221662759780884,0.9243902564048767,0.008962607011198997
puma32H,RandomForest,7372,820,0.1500851711588131,0.23736748895648718,0.012550253421068192,0.035999149084091187,0.8890243768692017,0.011795850936323404
puma32H,XGBoost,7372,820,0.14202722329043777,0.22966719485068024,0.012510314583778381,0.030589211732149124,0.8951219320297241,0.007561735808849335
puma8NH,CatBoost,7372,820,0.22995185432373852,0.36402820246334994,0.01927647367119789,0.039643485099077225,0.8426828980445862,0.005660244962200522
puma8NH,ExtraTrees,7372,820,0.22606020578763833,0.3569136108945235,0.018126219511032104,0.031437426805496216,0.8426828980445862,0.007399759953841567
puma8NH,LightGBM,7372,820,0.23085723606441574,0.36664154929759835,0.01525590568780899,0.03556737303733826,0.8402438759803772,0.00572254485450685
puma8NH,LinearModel,7372,820,0.3036362274876421,0.5050854439078393,0.06871341168880463,0.15702040493488312,0.8219512104988098,0.00596329802647233
puma8NH,NeuralNetFastAI,7372,820,0.22639922791778036,0.35779620969097464,0.017232012003660202,0.0535612516105175,0.8426828980445862,0.006577801192179322
puma8NH,NeuralNetTorch,7372,820,0.22476606870480612,0.35424897024391244,0.016966592520475388,0.04681592062115669,0.8414633870124817,0.006944484077394009
puma8NH,RandomForest,7372,820,0.2258624880952666,0.3568659938345927,0.016821786761283875,0.035398587584495544,0.8414633870124817,0.009621236938983202
puma8NH,XGBoost,7372,820,0.22921798375403102,0.3657097439612761,0.021782822906970978,0.04686124250292778,0.8414633870124817,0.006575659848749638
qsar-biodeg,CatBoost,949,106,0.17427214023675255,0.2859370847377776,0.02348969131708145,0.06500694155693054,0.8773584961891174,0.0037067849189043045
qsar-biodeg,ExtraTrees,949,106,0.17915167626691783,0.2904334398093722,0.026236452162265778,0.09041793644428253,0.8773584961891174,0.007045171922072768
qsar-biodeg,LightGBM,949,106,0.1656028668563161,0.2752906217941142,0.02202664129436016,0.06084923446178436,0.8962264060974121,0.006072633899748325
qsar-biodeg,LinearModel,949,106,0.1817198263805387,0.28951448642289623,0.038420360535383224,0.10442996770143509,0.8584905862808228,0.0048063029535114765
qsar-biodeg,NeuralNetFastAI,949,106,0.16958899375021202,0.27048423448455783,0.03196050226688385,0.07524692267179489,0.8679245114326477,0.00517467618919909
qsar-biodeg,NeuralNetTorch,949,106,0.18393355617620863,0.30215669776435733,0.03395022451877594,0.06498856842517853,0.8679245114326477,0.004253739025443792
qsar-biodeg,RandomForest,949,106,0.1686233865345027,0.27479918109226914,0.026135828346014023,0.07616294175386429,0.8773584961891174,0.0070153649430722
qsar-biodeg,XGBoost,949,106,0.17215124165575124,0.28857633532756477,0.02032068371772766,0.06960288435220718,0.8867924809455872,0.004366062115877867
ringnorm,CatBoost,6660,740,0.031855250034644116,0.05999961435660608,0.006186547689139843,0.01527995616197586,0.9824324250221252,0.012576974928379059
ringnorm,ExtraTrees,6660,740,0.033626984359480604,0.05994740820095538,0.0049272864125669,0.01665494404733181,0.9783783555030823,0.019283636938780546
ringnorm,LightGBM,6660,740,0.030959113682920387,0.058859425304435026,0.003992060199379921,0.010421321727335453,0.9824324250221252,0.010553875006735325
ringnorm,LinearModel,6660,740,0.30557994357709856,0.4588588246009942,0.017248930409550667,0.037698958069086075,0.7837837934494019,0.006197146838530898
ringnorm,NeuralNetFastAI,6660,740,0.034273902335144234,0.061264719631561236,0.00622938759624958,0.012776298448443413,0.9770269989967346,0.024113958002999425
ringnorm,NeuralNetTorch,6660,740,0.03054682124120002,0.053658680731689154,0.005264258943498135,0.009897422976791859,0.9783783555030823,0.014020980801433325
ringnorm,RandomForest,6660,740,0.057841436067979014,0.10312234624759443,0.01064152829349041,0.022574400529265404,0.9648648500442505,0.027762959012761712
ringnorm,XGBoost,6660,740,0.03483235487446602,0.065567086882258,0.006189600098878145,0.016867443919181824,0.9783783555030823,0.011514425976201892
rmftsa_ladata,CatBoost,457,51,0.14127964189564657,0.23986765216973588,0.0358535498380661,0.0923793837428093,0.9019607901573181,0.0041288770735263824
rmftsa_ladata,ExtraTrees,457,51,0.13108002229850535,0.21049079090468714,0.03755722939968109,0.11163204163312912,0.9215686321258545,0.0070526141207665205
rmftsa_ladata,LightGBM,457,51,0.13800589077256112,0.22456253893317285,0.03192772716283798,0.117253877222538,0.9019607901573181,0.004766454920172691
rmftsa_ladata,LinearModel,457,51,0.10661216010741384,0.18439134288635464,0.035093750804662704,0.09473271667957306,0.9411764740943909,0.003922794945538044
rmftsa_ladata,NeuralNetFastAI,457,51,0.10112032227149707,0.18172456384422758,0.04355914145708084,0.11482743918895721,0.9607843160629272,0.003580590011551976
rmftsa_ladata,NeuralNetTorch,457,51,0.14160801846140816,0.23522860504320595,0.042002372443675995,0.11622416228055954,0.9019607901573181,0.00786962197162211
rmftsa_ladata,RandomForest,457,51,0.14794477410259024,0.2334841550919109,0.026225201785564423,0.0852375328540802,0.9019607901573181,0.007250040071085095
rmftsa_ladata,XGBoost,457,51,0.1319141257469559,0.22919634281466394,0.04229261353611946,0.12396518886089325,0.9215686321258545,0.003666511969640851
spambase,CatBoost,4140,461,0.08045204019405482,0.1502320750754306,0.025074724107980728,0.03547587990760803,0.952277660369873,0.007675345987081528
spambase,ExtraTrees,4140,461,0.08882038503142943,0.16923192929568628,0.022968338802456856,0.025843778625130653,0.9457700848579407,0.017066375818103552
spambase,LightGBM,4140,461,0.08525463825583998,0.15003718267844965,0.027948835864663124,0.04142380133271217,0.9414316415786743,0.008272956125438213
spambase,LinearModel,4140,461,0.10424558913557085,0.1889924140092556,0.02567931078374386,0.03367401659488678,0.9284164905548096,0.008985143154859543
spambase,NeuralNetFastAI,4140,461,0.09231149165494866,0.16901449767141755,0.016980312764644623,0.029572803527116776,0.9392624497413635,0.007346621016040444
spambase,NeuralNetTorch,4140,461,0.08870697768224713,0.16532607711121716,0.022749952971935272,0.02983182854950428,0.9414316415786743,0.008098836988210678
spambase,RandomForest,4140,461,0.08997323650421817,0.33049214537665744,0.02696840837597847,0.03138500079512596,0.9349240660667419,0.019481469178572297
spambase,XGBoost,4140,461,0.08959182975848659,0.15410260451495494,0.03154090419411659,0.04567882418632507,0.9305856823921204,0.007743698079138994
sylvine,CatBoost,4611,513,0.08744780901181838,0.15355104908041237,0.018638214096426964,0.022150009870529175,0.943469762802124,0.008999051991850138
sylvine,ExtraTrees,4611,513,0.08876662628747585,0.1547275078202586,0.015197074972093105,0.030834289267659187,0.9395711421966553,0.030715956119820476
sylvine,LightGBM,4611,513,0.08726900184367355,0.15178463793745972,0.015478127636015415,0.029371988028287888,0.9395711421966553,0.007698659086599946
sylvine,LinearModel,4611,513,0.1543640780552593,0.28036483235270293,0.013724259100854397,0.03831116110086441,0.892787516117096,0.009999940171837807
sylvine,NeuralNetFastAI,4611,513,0.09728131942236777,0.1655677730562684,0.017525698989629745,0.02901678904891014,0.9337232112884521,0.015771382953971624
sylvine,NeuralNetTorch,4611,513,0.10021076884850988,0.17518074919625234,0.01743265986442566,0.02916114218533039,0.9337232112884521,0.011625251965597272
sylvine,RandomForest,4611,513,0.11183542130627072,0.19128648001235296,0.017440304160118103,0.03450525179505348,0.9259259104728699,0.018393764970824122
sylvine,XGBoost,4611,513,0.087867204888307,0.15426251493537727,0.014951368793845177,0.022973287850618362,0.9415204524993896,0.008424815023317933
tokyo1,CatBoost,863,96,0.07988452865427086,0.12674738121638449,0.02625933662056923,0.0715046301484108,0.9270833134651184,0.00453380192629993
tokyo1,ExtraTrees,863,96,0.07894091441219461,0.1257489878407713,0.021045489236712456,0.07661131024360657,0.9375,0.009334420785307884
tokyo1,LightGBM,863,96,0.10140375418205833,0.1544182854500232,0.029512804001569748,0.05716938152909279,0.90625,0.004702785983681679
tokyo1,LinearModel,863,96,0.12389580474687582,0.1936850714981492,0.03527321666479111,0.09027981758117676,0.90625,0.004008413990959525
tokyo1,NeuralNetFastAI,863,96,0.0878732884101074,0.13670723260942513,0.01833675429224968,0.07077573239803314,0.9270833134651184,0.004581156186759472
tokyo1,NeuralNetTorch,863,96,0.0759475661347332,0.12663423693281364,0.02743411809206009,0.05861811339855194,0.9583333134651184,0.009749940130859613
tokyo1,RandomForest,863,96,0.08072181505949709,0.12444372474529615,0.026892030611634254,0.06573793292045593,0.9270833134651184,0.007482361979782581
tokyo1,XGBoost,863,96,0.09809826389543863,0.14907156701846266,0.029746029525995255,0.060006897896528244,0.9166666865348816,0.004431421868503094
twonorm,CatBoost,6660,740,0.03214876410840002,0.05589955979341339,0.006128091365098953,0.016755301505327225,0.9770269989967346,0.012839789036661386
twonorm,ExtraTrees,6660,740,0.03256132017397265,0.058251643072312,0.01015540398657322,0.018159905448555946,0.9783783555030823,0.019031577045097947
twonorm,LightGBM,6660,740,0.03343139148970419,0.057214997296398125,0.007343725301325321,0.01670648716390133,0.9797297120094299,0.011167211923748255
twonorm,LinearModel,6660,740,0.029018210291083233,0.05387266656945785,0.008380160667002201,0.01380247063934803,0.9810810685157776,0.01591709698550403
twonorm,NeuralNetFastAI,6660,740,0.03045893047181872,0.05411250303449185,0.00931069441139698,0.011587876826524734,0.9783783555030823,0.013623616890981793
twonorm,NeuralNetTorch,6660,740,0.029862875462652608,0.05461578349170332,0.008704276755452156,0.01340886764228344,0.9797297120094299,0.008174826856702566
twonorm,RandomForest,6660,740,0.03125932639660489,0.05871787045568949,0.00703898910433054,0.014670009724795818,0.9783783555030823,0.021390225971117616
twonorm,XGBoost,6660,740,0.03512457859896761,0.06084662911166198,0.00718321418389678,0.011142123490571976,0.9770269989967346,0.009536122903227806
visualizing_soil,CatBoost,7776,865,1.2308422732438647e-09,8.791833281546999e-07,8.480286624035216e-07,9.558895044392557e-07,1.0,0.010681540938094258
visualizing_soil,ExtraTrees,7776,865,8.704215289846697e-07,2.265189467013592e-05,2.2470951080322266e-05,2.253104503324721e-05,1.0,0.016801506048068404
visualizing_soil,LightGBM,7776,865,2.2696317108130478e-26,3.622022399407264e-15,3.622081018499418e-15,1.0000000116860974e-07,1.0,0.017456848872825503
visualizing_soil,LinearModel,7776,865,9.041898451405259e-05,0.00025581599929128823,0.00022861485194880515,0.00022980438370723277,1.0,0.015268126036971807
visualizing_soil,NeuralNetFastAI,7776,865,2.916616674151285e-05,0.0002044430524102481,0.0001567489089211449,0.00019669915491249412,1.0,0.01935014803893864
visualizing_soil,NeuralNetTorch,7776,865,5.079123097469119e-11,4.020537496345379e-07,3.3609779848120525e-07,5.005291541237966e-07,1.0,0.02185478899627924
visualizing_soil,RandomForest,7776,865,9.417063589089003e-06,9.609295158712076e-05,8.418808283749968e-05,9.370969200972468e-05,1.0,0.01970664202235639
visualizing_soil,XGBoost,7776,865,3.526218822711301e-10,1.7874621669621056e-06,1.3670016869582469e-06,1.8320164372198633e-06,1.0,0.010930318152531981
wilt,CatBoost,4355,484,0.03152168897990738,0.0558560211634397,0.006820173468440771,0.011737286113202572,0.9834710955619812,0.009132256964221597
wilt,ExtraTrees,4355,484,0.03117834583097171,0.053672344909364435,0.005588988773524761,0.014939338900148869,0.9814049601554871,0.02014554594643414
wilt,LightGBM,4355,484,0.030392717705030894,0.05644501742382349,0.004554719664156437,0.012912722304463387,0.9814049601554871,0.009144423995167017
wilt,LinearModel,4355,484,0.03083496893095075,0.04904552157790642,0.009237635880708694,0.012825206853449345,0.9793388247489929,0.009415909880772233
wilt,NeuralNetFastAI,4355,484,0.02134691234517753,0.0344479171868435,0.005429556593298912,0.013098837807774544,0.9834710955619812,0.007112998981028795
wilt,NeuralNetTorch,4355,484,0.024791205142812113,0.03913173239340275,0.006343693472445011,0.014628357253968716,0.9834710955619812,0.011456888867542148
wilt,RandomForest,4355,484,0.03393275225976713,0.05562612961000021,0.007260892540216446,0.011324470862746239,0.9772727489471436,0.01889082184061408
wilt,XGBoost,4355,484,0.03623040535740403,0.06146860021489767,0.009274095296859741,0.016566231846809387,0.9814049601554871,0.009865280007943511
wind,CatBoost,5916,658,0.1803083012443112,0.2916032634947479,0.014847807586193085,0.03896360471844673,0.8632218837738037,0.008351421216502786
wind,ExtraTrees,5916,658,0.18766928820434503,0.3043429034108197,0.01734989881515503,0.03828777000308037,0.8647416234016418,0.019297215854749084
wind,LightGBM,5916,658,0.17806477846527646,0.28628644920580654,0.016348913311958313,0.043022267520427704,0.8708206415176392,0.008055419893935323
wind,LinearModel,5916,658,0.19824205918917084,0.31711129937178223,0.01761367917060852,0.03493193909525871,0.8601823449134827,0.008126614149659872
wind,NeuralNetFastAI,5916,658,0.17438789065884505,0.28075192741453064,0.016921252012252808,0.03288700431585312,0.8784194588661194,0.008711590897291899
wind,NeuralNetTorch,5916,658,0.17548977621098683,0.28346048331139945,0.016656555235385895,0.03334585204720497,0.8814589381217957,0.006489855935797095
wind,RandomForest,5916,658,0.19101578908247183,0.3135903767595553,0.014592796564102173,0.03793630003929138,0.8708206415176392,0.021244008094072342
wind,XGBoost,5916,658,0.18125969076667214,0.2940641330194503,0.01778683066368103,0.0388757660984993,0.8708206415176392,0.008379274979233742
